,Channel_id,Channel_title,Created_date,Video_count,Views_count,Subscription_count,Subscription_count_hidden
934,UCxQNoLm8uv_XNWk0XiQ5EHQ,BrohnsProductions,2011-07-26T14:39:42Z,38,56597,35,False
935,UCPo-HlgBo8lxdPWCF62E-2A,mybutterflykisses12,2009-06-18T23:57:16Z,705,6077627,41300,False
936,UCp9y2SHuFrkuMbdiaWgyw4g,蔡瑞桓,2010-01-30T15:30:28Z,157,246848,119,False
937,UCIyN1hVAIWKJuao3JcZ6HUw,nono yumin,2013-08-16T15:36:25Z,4,40819,13,False
938,UCBV7B3ZOjXsqtj73CDeItHg,Whispy Woodz,2014-02-21T23:04:56Z,173,359817,4330,False
939,UCRT3L0I7rO72nMQkqQoXP1g,Johnson's Gee-rage,2007-02-06T23:58:12Z,1265,12649058,21200,False
940,UC_aYoCs8w45wFS8pP1CVshw,ModellfliegerTV,2012-11-30T17:20:13Z,2,14758,26,False
941,UCCtl6sSl82MC__WcX87iafw,Paulinho MiniTuning,2009-03-06T05:35:59Z,26,80603,36,False
942,UC8WKMRIdDx0oG5bOkG4smgQ,zunberabo,2007-10-07T15:06:28Z,1784,39502138,40700,False
943,UCIL-JFLvovsFao3vrsXGzag,Dynasty,2008-12-14T23:09:20Z,2975,178311040,466000,False
944,UCoIGPxfGxT8Sbdjlhnf9GRw,RUDA,2011-07-14T14:55:01Z,16,8108,3,False
945,UC563EZ1SLzgfDIHLRmzIPRQ,Dmitry Dolgov,2008-11-09T08:09:31Z,80,57869,96,False
946,UCVawWVTagFACtQM-Bz9oZLg,Cyfrowe.pl,2008-01-10T14:35:16Z,377,4189951,9400,False
947,UCiH9RaD34m5GsisAVde2bbg,Kontiki Travel,2011-06-13T11:52:48Z,335,1602259,2090,False
948,UCnpFV9Jn21yCbZAOpVKGL4A,Lisa Lynne,2006-05-07T06:54:03Z,92,624720,2360,False
949,UCmeL8GwfOyH6Pt0K9lWCwww,Tomomi Isozaki,2010-03-09T07:23:29Z,7,130756,18,False
950,UCtAebVfbry-Ce4oXqkcBJJw,AGROB BUCHTAL,2011-06-17T09:19:44Z,67,184154,527,False
951,UCbcPIsA5txPImroBVaJiRaw,KTAstro TV,2014-04-26T04:29:14Z,183,1093029,16900,False
952,UCoabqfMFYggLI6q_iJh8-jw,spacezoomer,2007-04-17T23:26:37Z,207,212256,271,False
953,UCHXbZQUE49YwHbAJc9Z6wZg,12345644821,2009-12-02T04:28:00Z,108,103933,48,False
954,UCWMTR20z_v1zk9V4EJZAEmw,Kai Young,2011-06-14T12:11:17Z,451,45929774,317000,False
955,UCMIebNc34EmVsbAYOY_vDNA,omerakyel,2006-10-25T23:14:40Z,3,5360,1,False
956,UCV4_mYEdMcv1YeqZMMiBbsA,Imprintablesdotcom,2007-01-30T14:54:21Z,152,1525804,5210,False
957,UCH2X_ZuR8FZalU4xu8hNpow,豆柴まめまめ琥珀,2014-05-21T11:39:48Z,248,4532204,0,True
958,UCuZIrql4x_Jr6aXKRoAOrFw,laguiaclasificados,2010-01-06T21:29:21Z,1098,3202056,3600,False
959,UC0EKpxlBw6aM6MADzbxfcuQ,ボウリング 投げ方のコツを動画で！新世界ボウリング.com,2012-12-12T07:44:26Z,141,6645186,11800,False
960,UCAo76BuzZtVKnY45lF2s8og,Dani Arifudin,2013-12-23T07:25:17Z,332,2556317,7980,False
961,UCd4-8S_rZ_M2UxI96pbypLw,CosmoDrazi,2007-02-16T15:23:10Z,28,640741,1360,False
962,UC2DP749XX4HuBlJufmKsRdA,Saor Suena,2012-05-24T16:07:40Z,6,7282,90,False
963,UCue5UlXITzJz2eopYE_yedQ,Christian Roy,2010-02-25T23:16:53Z,15,14310,4,False
964,UCzoOfm1AILwHCgv2Dc3mdvg,Dave L,2013-03-29T11:42:31Z,0,0,43,False
965,UCOjF7GPRHEGA5f3074L_Tkw,Amanda Murphy,2011-11-08T18:53:15Z,7,3766,8,False
966,UC2l2CRfsl73FV5EETuNcNhg,Коробейников Павел Александрович,2009-08-18T20:00:29Z,82,29757,20,False
967,UCjaSeKdnPGviZREF6EcnJcw,Kritika Kamra,2013-11-18T18:56:40Z,20,243464,4030,False
968,UCD-9G8Ryrq9o7M3fEWk5rsA,Jihye Kim,2011-11-10T02:08:45Z,1,2749,12,False
969,UCXbBAdHOCyfUd6ruv_RUOPQ,Kurisu007,2007-10-14T02:19:48Z,219,98054,132,False
